Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10000550,0,,0,3,,39680,,0,1,63,,0,,,05db9164,2c16a946,1eee82a0,9f43a1b5,25c83c98,fbad5c96,d130cbd1,0b153874,a73ee510,d0ed569a,9a422971,7ca611fd,174e4cac,b28479f6,3628a186,87140baa,d4bb7bd8,e4ca448c,,,1ceb5991,ad3062eb,32c7478e,9117a34a,,
10000551,0,,1,5,5,12058,16,2,4,15,,1,,5,68fd1e64,80e26c9b,df960558,c35b84a2,25c83c98,7e0ccccf,b28fa88b,5b392875,a73ee510,6bbfd4f3,9f0003f4,c5eaea04,5afd9e51,1adce6ef,0ad47a49,e4392c3f,3486227d,12195b22,21ddcdc9,a458ea53,109457e4,ad3062eb,32c7478e,1793a828,e8b83407,28f3d990
10000552,0,,2,15,11,42192,,0,15,12,,0,,12,68fd1e64,a796837e,dffca8ba,0fa0d423,25c83c98,7e0ccccf,a6a575e6,0b153874,a73ee510,25103694,4829f487,93bab460,2180053c,cfef1c29,f0bf9094,6bb29970,e5ba7672,1cdbd1c5,,,d9d9202f,ad3062eb,32c7478e,8fc66e78,,
10000553,1,3,-1,9,8,472,8,5,20,112,1,2,,8,05db9164,ef69887a,88fbbdee,91048080,f3474129,7e0ccccf,e7a3c783,1f89b562,a73ee510,a818ed27,c3516644,aa0eb1e4,9f24464b,07d13a8f,b98be2c0,40b2ef0a,e5ba7672,4bcc9449,083e89d9,b1252a9d,c161cdb7,c9d4222a,3a171ecb,eb2b9fc7,47907db5,6242c732
10000554,0,,13,2,3,7912,325,9,6,94,,3,,3,ae82ea21,38a947a1,dcf6998a,f5e5abf0,25c83c98,7e0ccccf,543f351f,0b153874,a73ee510,3b08e48b,be8a7bc2,6d15afba,7d1f1fa0,1adce6ef,8f9f2a69,ba44f41c,e5ba7672,54bc392c,,,9addbb84,,3a171ecb,7100b65c,,
10000555,0,,15,47,14,7444,,0,13,5,,0,,14,be589b51,80e26c9b,c8d6ca0f,425b95ac,43b19349,fe6b92e5,26a81064,0b153874,a73ee510,dcbc7c2b,9e511730,591e3c11,04e4a7e0,07d13a8f,f3635baf,f3c338af,e5ba7672,f54016b9,21ddcdc9,5840adea,6f861cad,c9d4222a,3a171ecb,a43e2630,e8b83407,d1d45fc5
10000556,0,,94,1,,39070,,0,1,18,,0,,,68fd1e64,083aa75b,b00d1501,d16679b9,0942e0a7,fbad5c96,53b5f978,0b153874,a73ee510,3b08e48b,91e8fc27,e0d76380,9ff13f22,b28479f6,4e47e13c,1203a270,776ce399,06747363,21ddcdc9,5840adea,73d06dde,ad3062eb,be7c41b4,aee52b6f,e8b83407,6ab28812
10000557,1,0,1,4,2,1965,8,27,8,183,0,8,,2,05db9164,287130e0,d940cd73,1e5e2162,25c83c98,6f6d9be8,6cdb3998,0b153874,a73ee510,01a07fd7,5874c9c9,23e855c2,740c210d,07d13a8f,10040656,6e177038,e5ba7672,891589e7,712d530c,a458ea53,80e90bce,,32c7478e,471f55fb,ea9a246c,cb1956a3
10000558,0,,1027,8,,193838,,0,0,18,,0,,,be589b51,89ddfee8,15fdbba6,bc59b856,25c83c98,7e0ccccf,66acf824,51d76abe,7cc72ec2,e14a3053,e192b186,795f46bc,7df3a6c1,07d13a8f,4df3da6b,8886418a,27c07bd6,5bb2ec8e,55dd3565,a458ea53,81f1f49a,,423fab69,4008e1ec,f0f449dd,5acec7ef
10000559,0,,2,,1,1972,,0,1,14,,0,,1,05db9164,38a947a1,8226f877,d77f13dc,25c83c98,fe6b92e5,5ce94b48,062b5529,a73ee510,451bd4e4,20c37f5c,53367dee,b029ebab,64c94865,e5a5467f,d8bc5413,e5ba7672,817481a8,,,e4244d7f,c9d4222a,c7dc6720,60efe6e6,,
10000560,0,0,0,5,4,4576,139,1,18,113,0,1,1,6,68fd1e64,0a519c5c,b00d1501,d16679b9,30903e74,7e0ccccf,3f0b24b0,0b153874,a73ee510,6ca9fec5,a353f58d,e0d76380,b22a5f52,b28479f6,b760dcb7,1203a270,3486227d,2efa89c6,,,73d06dde,,32c7478e,aee52b6f,,
10000561,0,,0,19,16,1427,332,0,18,19,,0,,16,05db9164,8947f767,d14555f7,7b3460d9,43b19349,7e0ccccf,95402f9a,0b153874,a73ee510,fbbf2c95,b5a9f90e,a2a80116,949ea585,07d13a8f,8941fc47,574feb13,e5ba7672,2c698a26,c68db44a,a458ea53,714ac7d6,,32c7478e,9c1163ab,010f6491,07752963
10000562,0,,17,8,27,30166,,0,26,11,,0,,27,05db9164,d833535f,b00d1501,d16679b9,4cf72387,13718bbd,def4a4d4,5b392875,a73ee510,67cebf16,4ba74619,e0d76380,879fa878,07d13a8f,943169c2,1203a270,07c540c4,281769c2,,,73d06dde,,423fab69,aee52b6f,,
10000563,0,,2,,,36144,,,36,,,,,,05db9164,d833535f,77f2f2e5,d16679b9,4cf72387,7e0ccccf,0c41b6a1,0b153874,a73ee510,4f11d1f4,4ba74619,9f32b866,879fa878,b28479f6,a66dcf27,31ca40b6,e5ba7672,7b49e3d2,,,dfcfc3fa,,423fab69,aee52b6f,,
10000564,0,0,55,3,5,1283,88,9,4,294,0,4,0,19,05db9164,bce95927,ddc63fc8,13508380,25c83c98,7e0ccccf,71c23d74,0b153874,a73ee510,cb3c0ba3,ae4c531b,5b84830a,01c2bbc7,07d13a8f,fec218c0,254a8006,e5ba7672,04d863d5,55dd3565,a458ea53,c67ce0c6,,423fab69,45ab94c8,e8b83407,c84c4aec
10000565,0,0,324,6,5,6120,,0,13,6,0,0,,14,be589b51,0acbc0bb,e6eab848,a01d631a,25c83c98,7e0ccccf,894ba00a,0b153874,a73ee510,3b08e48b,62750746,9548807f,48b975db,07d13a8f,fbdfc6b5,9226afe8,07c540c4,140bbba0,,,d4f60ad4,,be7c41b4,c9beb5ca,,
10000566,0,2,334,,0,80,0,6,0,23,1,5,,0,05db9164,38a947a1,59b459f3,9c52223c,4cf72387,7e0ccccf,29ed3d08,0b153874,a73ee510,d2e3dec0,d74aabe6,beda0a91,0fb78b80,f862f261,359240c4,7be80626,27c07bd6,0b6c4a46,,,5c9f4f9b,c9d4222a,55dd3565,1793a828,,
10000567,0,0,921,1,3,1620,9,4,4,7,0,1,,3,68fd1e64,e112a9de,8732a493,adef24d7,25c83c98,fbad5c96,eadf50d8,0b153874,a73ee510,39e5f965,9ebe879b,4e86e533,824e4eea,1adce6ef,a4e2caab,0f99b5b5,e5ba7672,c342ea0e,,,d666c737,,32c7478e,8ca3a6b7,,
10000568,0,,0,1,,11855,11,8,1,13,,2,,,3c9d8785,a05721f4,2c2915ad,a92a2097,4cf72387,fbad5c96,b3b280b5,5b392875,a73ee510,3b08e48b,3e38ef40,c23bca28,5e419718,b28479f6,03b0a8e3,ebc92e5f,07c540c4,4ac4fd60,,,9e805f53,ad3062eb,85d5a995,01eb9c81,,
10000569,0,,0,784,1,74278,437,0,7,13,,0,,13,68fd1e64,287130e0,f5f32be3,9ef88074,25c83c98,7e0ccccf,3ce91fbf,5b392875,7cc72ec2,abda2673,b9ec9192,a362e02d,df5886ca,b28479f6,9efd8b77,8c2e55d1,e5ba7672,891589e7,23a4bfcf,a458ea53,ce1f188a,,c7dc6720,48ba1aac,e8b83407,2055fe54
10000570,0,0,0,5,4,13050,,0,5,4,0,0,,4,05db9164,d79dbf86,69638440,afc54bd9,25c83c98,,2ba364b2,0b153874,a73ee510,48dc20a8,fe10053c,fc75a704,4dfac58e,07d13a8f,cef498a5,a2f91f2d,07c540c4,102bad49,,,1fe24a90,,32c7478e,1793a828,,
10000571,0,0,2,2,4,1787,19,5,7,75,0,2,,4,05db9164,5368c225,e22844b2,fadd820a,25c83c98,7e0ccccf,bd6361af,0b153874,a73ee510,4a4e78ba,02efa108,2a4ef823,62555ac3,07d13a8f,cbdbab51,eaead249,e5ba7672,a53934cb,,,71e3dba8,,32c7478e,2cb8e5cc,,
10000572,0,,0,4,2,534533,,0,2,2,,0,,2,05db9164,1cfdf714,0a00878c,192998db,25c83c98,7e0ccccf,6f441cf5,5b392875,7cc72ec2,f5073ae4,1054ae5c,f0f59e6e,d7ce3abd,b28479f6,d345b1a0,d7ac84c6,e5ba7672,e88ffc9d,55dd3565,a458ea53,8a24d4c7,,bcdee96c,33044299,cb079c2d,e1cc3a15
10000573,0,,-1,,,,,0,8,20,,0,,,39af2607,4c2bc594,d032c263,c18be181,4cf72387,fe6b92e5,d7087b39,0b153874,7cc72ec2,3b08e48b,786751d8,dfbb09fb,0b7f85d0,8ceecbc8,7ac43a46,84898b2a,2005abd1,bc48b783,,,0014c32a,ad3062eb,55dd3565,3b183c5c,,
10000574,0,,0,35,34,2947,,0,38,73,,0,,34,05db9164,d833535f,ad4b77ff,d16679b9,25c83c98,7e0ccccf,e824c09e,5b392875,a73ee510,2e546b3f,dcea998f,a2f4e8b5,55be071f,07d13a8f,943169c2,89052618,07c540c4,281769c2,,,d4703ebd,c9d4222a,32c7478e,aee52b6f,,
10000575,0,,94,3,,2923,5,3,0,0,,1,,,05db9164,38a947a1,64d58ca0,0a8cd7bc,25c83c98,fe6b92e5,75dcaaca,5b392875,a73ee510,3b08e48b,8aabdae8,eebc06cb,edcf17ce,07d13a8f,ed217c18,31cf393e,e5ba7672,61d51f71,,,58d08d44,c9d4222a,3a171ecb,355b6af8,,
10000576,1,0,-1,,,1671,2,1,0,2,0,1,0,,5a9ed9b0,e6203a55,95c48c52,30b862e7,25c83c98,7e0ccccf,f98606c6,0b153874,a73ee510,3b08e48b,6d182692,f0d5cc59,4730fb52,07d13a8f,68909f00,e9194f3c,3486227d,8ecf282f,,,cb105f80,ad3062eb,3a171ecb,16bb3de8,,
10000577,0,0,1,20,16,7248,47,2,21,47,0,1,,16,5bfa8ab5,e5fb1af3,83ed9b84,d2eafa0a,25c83c98,7e0ccccf,cd13dd0c,1f89b562,a73ee510,83ff688a,2aa56c5c,b772701f,61ddcfc1,07d13a8f,b5de5956,0b880bfd,07c540c4,13145934,04de9d96,a458ea53,dd4ca3ef,,3a171ecb,3fdb382b,60c2b362,49d68486
10000578,0,0,16,3,32,1617,149,29,22,1289,0,8,,78,287e684f,38a947a1,f0d561be,52e2204b,25c83c98,7e0ccccf,8c327098,0b153874,a73ee510,5162b19c,d556b556,28e874ed,1d36488f,b28479f6,7c5bcff3,196ee6aa,e5ba7672,876521e0,,,ce0c1e81,,32c7478e,b258af68,,
10000579,0,,43,2,2,10,,0,2,14,,0,,2,05db9164,d4ef6e5b,,,4cf72387,7e0ccccf,65d3801d,1f89b562,a73ee510,5ba575e7,043725ae,,7f0d7407,b28479f6,b9c4a1cb,,e5ba7672,0bcc943a,,,,,3a171ecb,,,
10000580,0,,1,2,,6380,,0,4,15,,0,,,05db9164,287130e0,3ac8257f,d0ac5f29,25c83c98,6f6d9be8,f403f840,062b5529,a73ee510,3275d09a,1c850e0f,8cd19ce4,82eca395,f7c1b33f,42793602,bebbdb92,1e88c74f,891589e7,49463d54,b1252a9d,b7f5fd93,,32c7478e,b1052b7c,e8b83407,ac3f0c32
10000581,0,1,100,2,2,262,42,32,45,963,1,7,,22,68fd1e64,333137d9,5c7d8ff6,902872c9,b0530c50,7e0ccccf,821b1762,1f89b562,a73ee510,451bd4e4,94952d35,79b87c55,03cd10d0,b28479f6,a46bf7c6,5627d7e0,e5ba7672,c61e82d7,21ddcdc9,5840adea,4063500f,,423fab69,54baf4d1,001f3601,576f6cd2
10000582,0,0,2375,45,0,11482,535,5,28,368,0,2,,25,68fd1e64,4c2bc594,d032c263,c18be181,25c83c98,7e0ccccf,501069e9,37e4aa92,a73ee510,3b08e48b,a10c0fc9,dfbb09fb,30cbe961,64c94865,00631f93,84898b2a,e5ba7672,5a5b8bf9,,,0014c32a,,423fab69,3b183c5c,,
10000583,0,0,38,21,3,1906,103,6,22,37,0,2,,3,8cf07265,38a947a1,1678e0d8,bd6ffe0f,25c83c98,7e0ccccf,e0386b63,0b153874,a73ee510,ddad80e3,371dae82,704629a2,18fc2b1e,b28479f6,443b0c0b,809c9e0e,d4bb7bd8,f0959f21,,,6a41d841,ad3062eb,32c7478e,0ee762c3,,
10000584,0,,0,4,0,,,,0,,,,,2,68fd1e64,68aede49,d3ee1dc7,2b29fd00,25c83c98,fe6b92e5,d0bdaa98,5b392875,7cc72ec2,3b08e48b,dd6fc8cb,be50b3a1,ebd756bd,b28479f6,5c595008,c60ad920,2005abd1,262c8681,,,89b552d1,,32c7478e,84edfefe,,
10000585,0,18,25,44,12,329,228,57,13,279,1,8,,12,05db9164,0b8e9caf,01026567,bc9fc40e,25c83c98,7e0ccccf,189c5ab6,0b153874,a73ee510,724beea1,58d7f05a,ec4e9666,b1451e1a,b28479f6,5340cb84,ebe989c7,3486227d,ca6a63cf,,,6901eb2d,,bcdee96c,08b0ce98,,
10000586,1,0,2,25,0,2986,58,4,8,16,0,1,,6,5a9ed9b0,ef69887a,2948e3f4,93c57790,25c83c98,7e0ccccf,0d21cab2,0b153874,a73ee510,a12396af,1ad9245a,1910c5ef,b96c41d3,1adce6ef,9a0b5832,9e72abfe,8efede7f,4bcc9449,21ddcdc9,a458ea53,0741a527,,32c7478e,3fdb382b,e8b83407,49d68486
10000587,0,,1,2,1,2995,,0,1,5,,0,,1,68fd1e64,8cc9c66e,85f36f0f,76c5ba61,25c83c98,,5ad1a84d,0b153874,a73ee510,3b08e48b,8b6b3f43,887032e3,083755dd,b28479f6,3bfd73d1,27c80b53,776ce399,a6f5dd38,21ddcdc9,a458ea53,bb8cabbf,,bcdee96c,7beffc84,2bf691b1,259938d2
10000588,0,,3,2,26,12025,,0,44,26,,0,,26,9a89b36c,d833535f,77f2f2e5,d16679b9,25c83c98,7e0ccccf,ade953a9,51d76abe,a73ee510,0eca1729,29e4ad33,9f32b866,80467802,07d13a8f,2e7bc615,31ca40b6,e5ba7672,7b49e3d2,,,dfcfc3fa,,32c7478e,aee52b6f,,
10000589,0,1,5,6,3,2,3,1,3,3,1,1,,3,68fd1e64,38d50e09,695a85e0,d502349a,25c83c98,7e0ccccf,9676704c,8bedcc53,a73ee510,b9191eb7,0a524be1,67b31aac,d7034fe2,cfef1c29,71c460b5,d2b0336b,d4bb7bd8,582152eb,21ddcdc9,5840adea,ea6a0e31,,3a171ecb,da408463,001f3601,cfd96da1
10000590,0,,-1,,,,,0,0,0,,0,,,8cf07265,d833535f,ad4b77ff,d16679b9,4cf72387,13718bbd,e4912d2c,66f29b89,7cc72ec2,3b08e48b,2df79247,a2f4e8b5,8c8f2bfd,b28479f6,a733d362,89052618,2005abd1,281769c2,,,d4703ebd,,be7c41b4,aee52b6f,,
10000591,0,0,-1,63,40,1470,61,4,37,46,0,1,,40,68fd1e64,207b2d81,9dd3c4fc,a09fab49,25c83c98,,271190b7,5b392875,a73ee510,49d5fa15,26a64614,3c5900b5,51351dd6,b28479f6,c38116c9,0decd005,e5ba7672,d3303ea5,21ddcdc9,b1252a9d,7633c7c8,,32c7478e,17f458f7,001f3601,71236095
10000592,0,0,53,33,2,3900,90,11,8,187,0,4,,2,5bfa8ab5,8947f767,dc11932c,c53d77e4,25c83c98,,d03756ed,0b153874,a73ee510,3b08e48b,3c264af5,4341ac9d,6c24bc52,b28479f6,a473257f,12a32c5b,e5ba7672,bd17c3da,a2eea4d0,b1252a9d,7d51a5b0,,32c7478e,fc356f47,010f6491,9d7e9b19
10000593,0,,1266,5,0,21585,1010,3,3,198,,1,,2,05db9164,421b43cd,5b245ebb,29998ed1,25c83c98,fbad5c96,b77d7b90,0b153874,a73ee510,4549ea1f,8d689bd2,6aaba33c,81621307,b28479f6,2d0bb053,b041b04a,07c540c4,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
10000594,0,5,3,64,10,0,0,5,9,10,1,1,,0,8cf07265,bc84a2bc,a7fa6abf,96dc7a08,25c83c98,7e0ccccf,09e42cac,0b153874,a73ee510,7e535333,30b2a438,3cc2ce1f,aebdb575,b28479f6,d054d062,f036a5b6,e5ba7672,d632055f,21ddcdc9,5840adea,4f91029f,,32c7478e,21c9d296,2bf691b1,984e0db0
10000595,0,0,1,8,4,1504,31,18,14,645,0,4,,4,68fd1e64,8947f767,05cb832c,530550ae,25c83c98,7e0ccccf,f65f9606,0b153874,a73ee510,3b08e48b,6c78773b,7f04da19,9ff6dbed,1adce6ef,ba8b8b16,297887bf,e5ba7672,bd17c3da,8eca41bf,a458ea53,99e61dc6,,bcdee96c,5a4adb7d,010f6491,8b781ed5
10000596,0,,650,,,1926,,0,11,21,,0,,,9a89b36c,4c2bc594,d032c263,c18be181,25c83c98,7e0ccccf,26a81064,0b153874,a73ee510,50e29c88,9e511730,dfbb09fb,04e4a7e0,8ceecbc8,7ac43a46,84898b2a,e5ba7672,bc48b783,,,0014c32a,,55dd3565,3b183c5c,,
10000597,1,,119,,1,7159,4,10,1,39,,1,,1,05db9164,38a947a1,713c0f91,9fe1748a,384874ce,,d5b6acf2,0b153874,a73ee510,7597dc53,086ac2d2,6b9c3fee,41a6ae00,07d13a8f,588b40b2,85806c82,e5ba7672,0e2b2aec,,,f204ff8b,,32c7478e,1f022022,,
10000598,0,3,2711,17,0,4,0,3,0,0,1,1,,0,05db9164,38a947a1,9a13b697,46fde708,25c83c98,7e0ccccf,67b7679f,0b153874,a73ee510,f652bdf5,16faa766,81372005,4422e246,b28479f6,5b5db834,33d90c69,07c540c4,718ffb5e,,,61a9039a,,32c7478e,71157db1,,
10000599,0,0,305,1,1,1974,132,9,29,137,0,4,0,1,05db9164,2a69d406,ee3ab931,13508380,25c83c98,7e0ccccf,795f9ed0,5b392875,a73ee510,6904235e,b0878dc1,b998ed65,93624a8e,07d13a8f,3b2d8705,2ef9db95,e5ba7672,642f2610,55dd3565,b1252a9d,9bfbd965,,423fab69,45ab94c8,2bf691b1,c84c4aec
10000600,1,,-1,76,3,14459,400,2,11,345,,2,,3,68fd1e64,95e2d337,cb96901b,ebc42d91,25c83c98,7e0ccccf,27cf2f99,5b392875,a73ee510,8d45c464,bdb9b731,cf681365,2173aeb5,07d13a8f,4e505ea3,12daa519,07c540c4,7b06fafe,21ddcdc9,5840adea,a921d7b8,ad3062eb,c7dc6720,1b256e61,b9266ff0,3ff1af9e
10000601,0,10,1,11,14,133,16,12,18,244,1,2,,16,5a9ed9b0,0468d672,ab624501,f6b5a8b1,25c83c98,3bf701e7,6284da2d,25239412,a73ee510,8534f6ff,5874c9c9,c9847ba0,740c210d,b28479f6,58251aab,085faf22,e5ba7672,0b331314,21ddcdc9,5840adea,1242136d,,32c7478e,0bab5d7e,ea9a246c,9a556cfc
10000602,0,,12,5,,,,,0,,,,,,05db9164,bc478804,8b943343,13508380,43b19349,fe6b92e5,d0bdaa98,0b153874,7cc72ec2,3b08e48b,dd6fc8cb,fb2a5396,ebd756bd,07d13a8f,0af7c64c,5d87e37e,2005abd1,65a2ac26,1d1eb838,a458ea53,c3711079,,32c7478e,45ab94c8,001f3601,c84c4aec
10000603,0,0,5,78,1,20132,,,5,,0,,,4,05db9164,58e67aaf,d6f08660,5fd33e0c,25c83c98,7e0ccccf,48db53e5,0b153874,a73ee510,42111418,fe1bd1df,3726e827,3787a7a6,b28479f6,62eca3c0,0541cbdf,07c540c4,c21c3e4c,9437f62f,b1252a9d,626d7572,,bcdee96c,f1fc44b5,9b3e8820,1faf87ce
10000604,0,,3,1,,27540,14,2,1,4,,1,,,05db9164,38d50e09,c86b2d8d,657dc3b9,25c83c98,6f6d9be8,511c5ce8,0b153874,a73ee510,faa8cda2,28b2a54d,1ca7a526,c08ec9d3,07d13a8f,e2275836,ba46c3a1,07c540c4,fffe2a63,21ddcdc9,b1252a9d,eb0fc6f8,,32c7478e,df487a73,001f3601,c27f155b
10000605,0,1,0,7,3,671,48,2,32,32,1,2,,3,3b65d647,207b2d81,feeaa45b,8a49d676,25c83c98,fbad5c96,6edd3a80,37e4aa92,a73ee510,ab9456b4,bfd9d6e5,d083c277,e1b62f8f,07d13a8f,f3c64936,e52b079d,e5ba7672,f724634a,21ddcdc9,a458ea53,58a9b2cf,,be7c41b4,5ee1762f,001f3601,3ad3379e
10000606,0,0,48,,12,1401,105,5,1,478,0,2,,54,05db9164,62e9e9bf,7fad2e6d,9b0d812f,25c83c98,fe6b92e5,d4ab9344,0b153874,a73ee510,2134f605,2bcfb78f,6c113bd1,e6fc496d,b28479f6,924a3a81,6799293b,3486227d,3d6594d8,,,e0a73232,,32c7478e,dd5daac7,,
10000607,0,,149,1,15,270,,0,7,46,,0,,15,68fd1e64,38a947a1,4470baf4,8c8a4c47,25c83c98,7e0ccccf,c04b7036,1f89b562,a73ee510,49d1ad89,1c1abc64,bb669e25,ba6e0657,b28479f6,9a82459a,2b2ce127,3486227d,b133fcd4,,,2b796e4a,c9d4222a,32c7478e,8d365d3b,,
10000608,0,0,0,6,2,17964,,,2,,0,,,2,05db9164,4c2bc594,d032c263,c18be181,0942e0a7,fe6b92e5,7770e909,5b392875,a73ee510,b1f3f2b4,b785d136,dfbb09fb,f61f4d16,8ceecbc8,7ac43a46,84898b2a,d4bb7bd8,bc48b783,,,0014c32a,,3a171ecb,3b183c5c,,
10000609,0,,2,1,1,3047,,0,1,43,,0,,1,68fd1e64,13f25995,0b0f3952,35d9e6fe,25c83c98,7e0ccccf,e88f1cec,0b153874,a73ee510,3b08e48b,8f410860,ff8c6fd9,b8eec0b1,07d13a8f,7cad642c,5015d391,776ce399,c7cf2414,,,3db17de9,,be7c41b4,4fe18e82,,
10000610,0,0,6,,1,36606,,0,8,6,0,0,,1,05db9164,e112a9de,5c7adc62,22504558,25c83c98,13718bbd,c0a9460b,5b392875,a73ee510,3fb38a44,5420373c,23bc90a1,ab160bba,1adce6ef,6da7d68c,776f5665,e5ba7672,d495a339,,,5a5953a2,,32c7478e,8f079aa5,,
10000611,0,,-1,11,7,7188,42,2,13,41,,1,,7,68fd1e64,09e68b86,71102562,4d25e6ce,25c83c98,,d385ea68,0b153874,a73ee510,3b08e48b,7940fc2a,a5e02fd1,00e20e7b,1adce6ef,dbc5e126,e7ce7954,d4bb7bd8,5aed7436,3d1013ec,a458ea53,7b24a02c,,32c7478e,1793a828,e8b83407,0afec7b1
10000612,0,0,0,2,5,1847,227,2,45,197,0,1,,48,05db9164,68b3edbf,77f2f2e5,d16679b9,25c83c98,7e0ccccf,cc8ce7f3,0b153874,a73ee510,3b08e48b,b6ac69d0,9f32b866,e987b058,b28479f6,f511c49f,31ca40b6,07c540c4,752d8b8a,,,dfcfc3fa,,3a171ecb,aee52b6f,,
10000613,0,,7,11,7,7188,42,2,13,41,,1,,7,5a9ed9b0,09e68b86,71102562,4d25e6ce,25c83c98,,d385ea68,0b153874,a73ee510,3b08e48b,7940fc2a,a5e02fd1,00e20e7b,b28479f6,52baadf5,e7ce7954,d4bb7bd8,5aed7436,3d1013ec,b1252a9d,7b24a02c,,32c7478e,1793a828,e8b83407,0afec7b1
10000614,0,,1,1,,,,0,1,61,,0,,,05db9164,38a947a1,223b0e16,ca55061c,25c83c98,7e0ccccf,e7698644,5b392875,7cc72ec2,3b08e48b,f9d0f35e,156f99ef,b55434a9,b28479f6,42e41d92,5fbf4a84,2005abd1,1999bae9,,,deb9605d,,be7c41b4,e448275f,,
10000615,1,,1,4,1,4870,19,13,7,75,,6,,1,24eda356,38a947a1,d2e629b9,ca816d31,25c83c98,fbad5c96,183ceacc,5b392875,a73ee510,bc91cec3,7495273d,7f613a89,e97e78ef,07d13a8f,760e4845,02af86f2,e5ba7672,1c437c51,,,7812b499,,32c7478e,0cae79aa,,
10000616,1,,99,,,2986,6,9,0,33,,2,,,68fd1e64,f234d60e,e2dd899c,79ca612e,25c83c98,fe6b92e5,df5c2d18,0b153874,a73ee510,da272362,a7b606c4,28764d91,eae197fd,07d13a8f,c94f6bb0,7d197e91,e5ba7672,d942f032,,,2ce3fc01,c9d4222a,3a171ecb,55dea74e,,
10000617,0,,1,3,,25931,,0,19,20,,0,,,8cf07265,8ab240be,dd17c91c,82a61820,25c83c98,fbad5c96,c467476f,37e4aa92,a73ee510,3b08e48b,1ceb1cda,75529ad8,4a3ab1a4,07d13a8f,e7dd0bfc,5eea53aa,e5ba7672,ca533012,21ddcdc9,5840adea,0f78ab39,,32c7478e,cafb4e4d,445bbe3b,99f4f64c
10000618,0,3,2,14,10,12,8,16,11,43,2,11,,8,65aada8c,09e68b86,1ca4768d,99440d3f,25c83c98,13718bbd,d5b97de1,37e4aa92,a73ee510,ceee5d18,11948fab,1a901697,881eaccc,b28479f6,6f73304a,c495a6ab,3486227d,479030a6,1a9b8580,5840adea,6c75b045,,32c7478e,41be4766,e8b83407,d8a062c4
10000619,0,0,0,10,27,12284,181,2,37,144,0,2,,27,68fd1e64,0a519c5c,77f2f2e5,d16679b9,25c83c98,fbad5c96,fe4e75fa,5b392875,a73ee510,6aea41c7,8f4f8f83,9f32b866,8828a59c,b28479f6,b760dcb7,31ca40b6,07c540c4,2efa89c6,,,dfcfc3fa,,93bad2c0,aee52b6f,,
10000620,0,1,1,37,8,339,38,1,8,10,1,1,1,10,5bfa8ab5,f0cf0024,ecd58a1e,f8e5a61a,25c83c98,fbad5c96,94aa68fb,c8ddd494,a73ee510,3b08e48b,577aa337,fa7e8aa2,f405e2e8,b28479f6,fdb1071f,f6d1f011,3486227d,cc693e93,21ddcdc9,5840adea,c9f6c566,,32c7478e,963218a1,ea9a246c,f231aa7f
10000621,0,0,1,2,,4367,127,7,17,86,0,1,,,05db9164,d833535f,b00d1501,d16679b9,4cf72387,fe6b92e5,b3ddf65a,0b153874,a73ee510,bde51b15,e973bfd7,e0d76380,439cd4cc,b28479f6,a733d362,1203a270,e5ba7672,281769c2,,,73d06dde,,32c7478e,aee52b6f,,
10000622,0,0,2,1,6,5594,124,7,30,129,0,2,,6,f473b8dc,80e26c9b,60c752ba,7e5d5281,25c83c98,fe6b92e5,e746fe19,66f29b89,a73ee510,c9ac91cb,0bc63bd0,d98ee38c,ef007ecc,07d13a8f,f3635baf,477320e3,e5ba7672,f54016b9,21ddcdc9,a458ea53,23b77c69,,32c7478e,a57341ed,e8b83407,6b1c1d2d
10000623,0,0,7,1,3,1959,71,5,11,39,0,2,,3,05db9164,2a69d406,bd06b176,13508380,25c83c98,fbad5c96,86d55004,0b153874,a73ee510,1d17eb0d,7d87ae83,a3cdae89,6077fd1f,07d13a8f,3b2d8705,7acb4f0e,e5ba7672,642f2610,55dd3565,a458ea53,6064673f,,423fab69,45ab94c8,2bf691b1,c84c4aec
10000624,0,1,3,,6,624,9,1,8,8,1,1,,6,05db9164,38a947a1,b394aaaa,d2fe9681,25c83c98,fe6b92e5,c8e6227a,5b392875,a73ee510,3b08e48b,2a031a88,f9b3995f,aa46e155,1adce6ef,cbbe08bc,ae08f950,d4bb7bd8,b4270c3a,,,8b33a426,,bcdee96c,cd9dfcdf,,
10000625,0,3,1128,5,1,31,1,11,3,3,2,6,0,1,05db9164,8f5b4275,b009d929,c7043c4b,25c83c98,fe6b92e5,ec3a7885,0b153874,a73ee510,4b4670a5,529e8447,3563ab62,50a56f08,07d13a8f,edb12304,b688c8cc,e5ba7672,65c9624a,21ddcdc9,5840adea,2754aaf1,,3a171ecb,3b183c5c,e8b83407,a9a5cd4f
10000626,1,1,0,36,4,2,4,1,1,4,1,1,,4,05db9164,e77e5e6e,d2e51306,9163edd0,0942e0a7,fbad5c96,2db80152,0b153874,a73ee510,3b08e48b,4f5088d5,2f0ab28a,a09402a6,07d13a8f,2eb18840,ba96b28e,07c540c4,449d6705,72bdebf3,5840adea,878d15a6,,32c7478e,d08d9a3d,001f3601,a9637a08
